Cena,Cena_za_metr,Id,Rynek,Strefa,Powierzchnia,Liczba pokoi,Liczba pięter,Piętro,URL
403750.0,8500.0,60585436,pierwotny,Śródmieście,47.5,2,3,1.0,https://www.otodom.pl/oferta/bulwar-na-odra-2pok-kuchnia-blisko-politechnika-k-ID46d2s.html#dc1fb78b20
359999.0,8392.0,60571638,wtorny,dolnośląskie,42.9,2,10,10.0,https://www.otodom.pl/oferta/okazja-apartament-lux-2-pokoje-krzyki-ID469rU.html#ac18fbd7cc
451468.0,11800.0,60585426,pierwotny,Stare Miasto,38.26,2,8,2.0,https://www.otodom.pl/oferta/2pokoje-st-miasto-idealne-pod-wynajem-5minrynek-k-ID46d2i.html#dc1fb78b20
475000.0,8078.0,60577526,wtorny,dolnośląskie,58.8,3,3,,https://www.otodom.pl/oferta/lux-apartament-semaforowa-55m2-taras-ID46aYS.html#ac18fbd7cc
289890.0,7000.0,60459190,pierwotny,Fabryczna,41.41,2,2,2.0,https://www.otodom.pl/oferta/2-pokoje-z-loggia-i-balkonem-zielone-miasto-ID45Gce.html#ac18fbd7cc
367500.0,7136.0,60428464,wtorny,Fabryczna,51.5,3,11,4.0,https://www.otodom.pl/oferta/mieszkanie-z-wieloma-mozliwosciami-ID45ycE.html#ac18fbd7cc
449000.0,6414.0,60585445,wtorny,Fabryczna,70.0,3,8,2.0,https://www.otodom.pl/oferta/3-pokoje-70-m2-duzy-balkon-okolice-magnolii-ID46d2B.html#dc1fb78b20
414414.0,7590.0,60585383,pierwotny,Krzyki,54.6,3,4,4.0,https://www.otodom.pl/oferta/3pokoje-aneks-krzyki-taras-balkon-15-min-centrum-k-ID46d1B.html#dc1fb78b20
446542.0,6698.0,60585315,pierwotny,Fabryczna,66.67,3,3,3.0,https://www.otodom.pl/oferta/gotowe-dla-rodziny-ciche-z-antresola-i-balkonem-ID46d0w.html#dc1fb78b20
366670.0,9910.0,60426160,wtorny,Śródmieście,37.0,2,7,6.0,https://www.otodom.pl/oferta/2-pokoje-ciche-sloneczne-w-centrum-widokowe-ID45xBu.html#dc1fb78b20
609900.0,6042.0,59568382,pierwotny,Fabryczna,100.95,5,1,1.0,https://www.otodom.pl/oferta/5-pokoi-dla-rodziny-stablowice-ID41Vsm.html#dc1fb78b20
699000.0,10279.0,60585348,wtorny,Fabryczna,68.0,3,1,1.0,https://www.otodom.pl/oferta/3pokojowe-mieszkanie-grabiszynek-ID46d12.html#dc1fb78b20
388899.0,7303.0,60585319,pierwotny,Fabryczna,53.25,2,3,1.0,https://www.otodom.pl/oferta/juz-gotowe-nowe-osiedle-tanie-2-pok-okazja-ID46d0z.html#dc1fb78b20
417869.0,7859.0,60585320,pierwotny,Krzyki,53.17,3,3,3.0,https://www.otodom.pl/oferta/park-rzeka-tramwaj-gotowe-mozliwe-rabaty-ID46d0A.html#dc1fb78b20
604340.0,8200.0,60585278,pierwotny,Psie Pole,54.41,2,3,1.0,https://www.otodom.pl/oferta/klucze-od-reki-osobna-kuchnia-blisko-2-uczelni-ID46d02.html#dc1fb78b20
375000.0,6892.0,60585286,pierwotny,Śródmieście,73.7,4,4,2.0,https://www.otodom.pl/oferta/promenadajasna-kuchniawindabalkonwsrod-zielen-ID46cZU.html#dc1fb78b20
379000.0,13985.0,60566094,wtorny,Stare Miasto,27.1,1,6,1.0,https://www.otodom.pl/oferta/jedyna-taka-kawalerka-ostatnia-blisko-rynku-ID4680u.html#dc1fb78b20
487620.0,8100.0,60585279,pierwotny,Śródmieście,60.2,3,4,,https://www.otodom.pl/oferta/przystanpromenadawsrod-zielenitaras-10mnowe-ID46cZW.html#dc1fb78b20
394940.0,10075.0,60585277,pierwotny,Śródmieście,39.2,2,4,1.0,https://www.otodom.pl/oferta/mini-portbalkonwsrod-zielenina-startwinda-ID46cZT.html#dc1fb78b20
579000.0,7391.0,60533363,wtorny,Fabryczna,78.34,3,4,3.0,https://www.otodom.pl/oferta/mieszkanie-78-34-m-wroclaw-ID45Zuz.html#dc1fb78b20
340751.0,6916.0,60585254,pierwotny,Krzyki,49.27,2,4,2.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-na-krzykach-promocja-ID46cZv.html#dc1fb78b20
700800.0,8007.0,60585398,pierwotny,Stare Miasto,87.52,4,8,1.0,https://www.otodom.pl/oferta/4-pok-aneks-2-balkony-blisko-rynku-stare-miasto-k-ID46d1Q.html#dc1fb78b20
513360.0,8000.0,60585321,pierwotny,Fabryczna,64.17,3,3,1.0,https://www.otodom.pl/oferta/3pokoje-aneks-miedzy-parkami-blisko-aow-k-ID46d0B.html#dc1fb78b20
3227760.0,18000.0,60585363,pierwotny,Stare Miasto,179.32,6,10,7.0,https://www.otodom.pl/oferta/prestiz-nad-odra-5min-do-rynku-6pokoi-st-miasto-k-ID46d1h.html#dc1fb78b20
350000.0,8750.0,60585307,wtorny,Fabryczna,40.0,2,,3.0,https://www.otodom.pl/oferta/wroclaw-stablowice-2-pok-40m2-ID46d0n.html#dc1fb78b20
441150.0,8650.0,60585280,pierwotny,Śródmieście,51.0,3,4,2.0,https://www.otodom.pl/oferta/marinabalkonwsrod-zieleniwindakomfortowe-ID46cZV.html#dc1fb78b20
370000.0,6852.0,60528942,pierwotny,dolnośląskie,54.0,3,4,1.0,https://www.otodom.pl/oferta/bezposrednio-cena-promocyjna-balkon-parking-ID45Ylg.html#dc1fb78b20
359900.0,6963.0,60585275,pierwotny,Krzyki,51.69,2,4,2.0,https://www.otodom.pl/oferta/2pokojowe-mieszaknie-na-jagodno-cesja-ID46cZR.html#dc1fb78b20
415190.0,7834.0,60585274,pierwotny,Śródmieście,53.0,3,4,3.0,https://www.otodom.pl/oferta/przystanparkwindaochronakajakisilowania-ID46cZQ.html#dc1fb78b20
408934.0,8200.0,60585255,pierwotny,Fabryczna,49.87,3,2,1.0,https://www.otodom.pl/oferta/kameralny-budynek-3-pokoje-muchobor-ID46cZx.html#dc1fb78b20
790000.0,6315.0,60585263,pierwotny,dolnośląskie,125.09,4,1,,https://www.otodom.pl/oferta/4pok-aneks-lesna-okolica-blisko-aow-i-osw-k-ID46cZF.html#dc1fb78b20
418000.0,7992.0,60585272,pierwotny,Śródmieście,52.3,2,4,1.0,https://www.otodom.pl/oferta/przystanpromenadawsrod-zielenibalkonwinda-ID46cZO.html#dc1fb78b20
359000.0,7558.0,60558868,wtorny,Krzyki,47.5,2,4,2.0,https://www.otodom.pl/oferta/mozliwosc-3-pokoi-blisko-ue-sudecka-niska-zabudowa-ID4667V.html#dc1fb78b20
473000.0,6894.0,60585325,pierwotny,Psie Pole,68.61,3,3,1.0,https://www.otodom.pl/oferta/3pok-os-kuchnia-os-wc-blisko-2-uczelni-gotowe-ID46d0F.html#dc1fb78b20
390000.0,5735.0,60585346,wtorny,Fabryczna,68.0,3,10,1.0,https://www.otodom.pl/oferta/okazja-mieszkanie-w-poblizu-parku-przemyslowego-ID46d10.html#dc1fb78b20
604524.0,8890.0,60585276,pierwotny,Śródmieście,68.0,3,4,5.0,https://www.otodom.pl/oferta/bulwar-nad-odrawaterfront10m-tarasochronapark-ID46cZS.html#dc1fb78b20
366068.0,6997.0,60585316,pierwotny,Krzyki,52.32,3,3,1.0,https://www.otodom.pl/oferta/piekny-nowy-budynek-m-gotowe-do-odbioru-balkon-ID46d0v.html#dc1fb78b20
299000.0,7868.0,60577593,wtorny,Psie Pole,38.0,2,4,1.0,https://www.otodom.pl/oferta/spokojna-okolica-msc-postojowe-inwestycja-ID46aZX.html#dc1fb78b20
418266.0,6898.0,60585184,pierwotny,Psie Pole,60.64,3,4,3.0,https://www.otodom.pl/oferta/przestronne-3-pokoje-w-cenie-komorka-iii-q-20-ID46cYo.html#dc1fb78b20
335000.0,9054.0,60502795,wtorny,Fabryczna,37.0,2,3,,https://www.otodom.pl/oferta/nowetarasmiejsce-parkingoweod-zaraz-ID45Rxx.html#dc1fb78b20
549000.0,6575.0,60585252,pierwotny,Krzyki,83.5,4,4,,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-z-duzym-ogrodem-ID46cZu.html#dc1fb78b20
420000.0,8571.0,60560880,wtorny,Stare Miasto,49.0,3,10,,https://www.otodom.pl/oferta/poznanska-3-pokoje-49-m2-z-balkonem-ID466Eo.html#dc1fb78b20
336000.0,8642.0,60585044,pierwotny,Psie Pole,38.88,2,2,1.0,https://www.otodom.pl/oferta/2-pokoje-z-balkonem-5m2-w-swietnej-lokalizacji-ID46cV8.html#dc1fb78b20
476940.0,6000.0,60585142,pierwotny,Fabryczna,79.49,3,2,1.0,https://www.otodom.pl/oferta/salon-az-42m2-lazienka-z-oknem-tylko-6000zl-m2-ID46cXI.html#dc1fb78b20
340000.0,8500.0,60562394,wtorny,dolnośląskie,40.0,2,4,1.0,https://www.otodom.pl/oferta/2-pokoje-po-remoncie-ok-sky-tower-ID4672O.html#dc1fb78b20
311500.0,8814.0,60585199,pierwotny,Śródmieście,35.34,2,2,2.0,https://www.otodom.pl/oferta/2-pok-aneks-blisko-tramwaj-5-min-pl-grunwaldzki-k-ID46cYD.html#dc1fb78b20
539900.0,9309.0,60520890,wtorny,Fabryczna,58.0,3,5,4.0,https://www.otodom.pl/oferta/mieszkanie-wroclaw-grabiszyn-ID45Vfo.html#dc1fb78b20
479000.0,7287.0,60546978,wtorny,Psie Pole,65.73,3,2,,https://www.otodom.pl/oferta/bazyliowa-3-pok-2-ogrodki-m-parkingowe-65-73m2-ID4632a.html#dc1fb78b20
306000.0,7909.0,60585169,pierwotny,Fabryczna,38.69,2,,2.0,https://www.otodom.pl/oferta/piekne-osiedle-ogrodek-gotowa-inwestycja-ID46cY9.html#dc1fb78b20
659900.0,8745.0,60585071,pierwotny,Psie Pole,75.46,4,2,2.0,https://www.otodom.pl/oferta/zielona-okolica-4-pokoje-z-duzym-balkonem-ID46cVz.html#dc1fb78b20
595000.0,9867.0,60380669,wtorny,Psie Pole,60.3,3,3,2.0,https://www.otodom.pl/oferta/standard-mieszkanie-garaz-rzeka-olimpia-port-ID45lLL.html#dc1fb78b20
247600.0,8840.0,60584993,pierwotny,Psie Pole,28.01,1,2,,https://www.otodom.pl/oferta/komfortowa-kawalerka-28m2-z-tarasem-11-12m2-ID46cWj.html#dc1fb78b20
499000.0,11315.0,60425001,wtorny,Stare Miasto,44.1,2,4,2.0,https://www.otodom.pl/oferta/lux-kepa-mieszczanska-2pok-balkon-2019-ID45xiN.html#dc1fb78b20
379000.0,7431.0,60573830,wtorny,Fabryczna,51.0,2,4,4.0,https://www.otodom.pl/oferta/rozkladowebalkonpo-remonciepiwnica-ID46a1g.html#dc1fb78b20
850000.0,10106.0,60585193,pierwotny,Śródmieście,84.11,4,6,6.0,https://www.otodom.pl/oferta/gotowy-apart-nad-rzeka-taras25m2-ostatnie-pietro-ID46cYx.html#dc1fb78b20
282500.0,8408.0,60582165,wtorny,Fabryczna,33.6,1,8,3.0,https://www.otodom.pl/oferta/osobna-kuchniabalkonsuper-lokalizacjatramwaj-ID46cbH.html#dc1fb78b20
569999.0,7600.0,60514380,wtorny,Psie Pole,75.0,3,3,2.0,https://www.otodom.pl/oferta/bezposrednio-75m2-z-garazem-i-duzym-balkonem-ID45Uyo.html#dc1fb78b20
312000.0,8715.0,60574641,wtorny,Psie Pole,35.8,2,6,5.0,https://www.otodom.pl/oferta/36m2-ul-wojaczka-przy-ch-korona-2pokoje-windy-ID46ael.html#dc1fb78b20
560000.0,9333.0,60585240,wtorny,Fabryczna,60.0,3,,2.0,https://www.otodom.pl/oferta/mieszkanie-dwupoziomowe-60m2-na-maslicach-ID46cZi.html#dc1fb78b20
449000.0,7242.0,60571304,wtorny,Fabryczna,62.0,3,9,3.0,https://www.otodom.pl/oferta/duzo-zielenitramwaj-za-rogieminwestycja-ID469mv.html#dc1fb78b20
619000.0,9239.0,60546367,wtorny,Śródmieście,67.0,3,1,1.0,https://www.otodom.pl/oferta/dla-rodzinyladneduzo-zieleni9min-tramwaj-ID462Sj.html#dc1fb78b20
460000.0,8732.0,60568883,wtorny,Krzyki,52.68,2,4,4.0,https://www.otodom.pl/oferta/duzy-balkonciche-mieszkaniesuper-lokalizacja-ID468Jt.html#dc1fb78b20
387000.0,6800.0,60524507,wtorny,Krzyki,56.91,2,3,1.0,https://www.otodom.pl/oferta/ul-slezna-56-91-m2-2-pok-zielona-okolica-ID45XbJ.html#dc1fb78b20
365000.0,8690.0,60475748,wtorny,Stare Miasto,42.0,2,7,3.0,https://www.otodom.pl/oferta/2-pokoje-pod-klucz-ID45Kwi.html#dc1fb78b20
519800.0,8323.0,60585183,pierwotny,dolnośląskie,62.45,3,2,1.0,https://www.otodom.pl/oferta/3-pokoje-aneks-5min-pl-grunwaldzki-tramwaj-k-ID46cYn.html#dc1fb78b20
521919.0,6916.0,60585108,pierwotny,Psie Pole,75.46,3,1,1.0,https://www.otodom.pl/oferta/taras-42-m2-drewniana-pergola-gotowe-w-2020r-ID46cXa.html#dc1fb78b20
386000.0,11697.0,60405161,wtorny,Stare Miasto,33.0,1,5,3.0,https://www.otodom.pl/oferta/0-prowizji-gotowe-600m-rynek-tramwaj-nowiutkie-ID45s8N.html#dc1fb78b20
457000.0,10051.0,60585139,wtorny,Fabryczna,45.47,3,,4.0,https://www.otodom.pl/oferta/swietne-trzypokojowe-przy-centrum-wysoki-standard-ID46cXF.html#dc1fb78b20
219555.0,6810.0,55074144,pierwotny,Fabryczna,32.24,2,4,3.0,https://www.otodom.pl/oferta/lokal-24-49-7-75m2-antresoli-5m2-balkonu-ID3J5iE.html#7f52bd5e14
219555.0,6810.0,55074160,pierwotny,Fabryczna,32.24,2,4,3.0,https://www.otodom.pl/oferta/apartamenty-32-24m2-ID3J5iU.html#7f52bd5e14
588000.0,7677.0,60585121,pierwotny,Fabryczna,76.59,3,3,3.0,https://www.otodom.pl/oferta/prywatny-taras-na-dachu-najpiekniejsze-osiedle-ID46cXn.html#dc1fb78b20
415000.0,9881.0,60498091,wtorny,Krzyki,42.0,2,2,1.0,https://www.otodom.pl/oferta/mieszkanie-gotowe-do-wprowadzenia-garaz-w-cenie-ID45QjF.html#7f52bd5e14
413088.0,7800.0,60585137,pierwotny,Psie Pole,52.96,3,3,2.0,https://www.otodom.pl/oferta/z-antresola-i-duzym-tarasem-3-pokoje-ID46cXD.html#dc1fb78b20
510130.0,4398.0,59368554,pierwotny,Krzyki,116.0,4,1,1.0,https://www.otodom.pl/oferta/duze-mieszkanie-z-garazem-i-miejscem-postojowym-ID416tk.html#7f52bd5e14
345000.0,7188.0,60444122,pierwotny,Psie Pole,48.0,2,6,1.0,https://www.otodom.pl/oferta/super-cena-klucze-do-odbioru-48m-parking-ID45Chc.html#dc1fb78b20
395000.0,10972.0,60303600,wtorny,Krzyki,36.0,2,5,2.0,https://www.otodom.pl/oferta/krakowskie-tarasy-swietna-inwestycja-ID451II.html#7f52bd5e14
319000.0,11600.0,60585023,wtorny,Krzyki,27.5,1,5,4.0,https://www.otodom.pl/oferta/kawalerka-na-krzykach-gotowa-do-wprowadzenia-ID46cWN.html#7f52bd5e14
415000.0,9881.0,60544783,wtorny,Krzyki,42.0,2,2,1.0,https://www.otodom.pl/oferta/mieszkanie-gotowe-do-wprowadzenia-garaz-w-cenie-ID462sL.html#7f52bd5e14
269000.0,6725.0,60293533,wtorny,Krzyki,40.0,1,3,,https://www.otodom.pl/oferta/super-przestrzenna-kawalerka-ID44Z6l.html#7f52bd5e14
385000.0,5923.0,60516653,wtorny,Fabryczna,65.0,3,8,5.0,https://www.otodom.pl/oferta/3-pokoje-rozklad-z-widokiem-na-rzeke-ID45W93.html#7f52bd5e14
729000.0,7673.0,60500267,wtorny,Krzyki,95.01,3,4,1.0,https://www.otodom.pl/oferta/piekne-mieszkanie-w-centrum-ID45QSL.html#dc1fb78b20
350000.0,6983.0,60585008,pierwotny,dolnośląskie,50.12,3,,,https://www.otodom.pl/oferta/na-najpiekniejszym-osiedlu-we-wro-cena-hit-ogrod-ID46cWy.html#7f52bd5e14
544000.0,10264.0,60420271,wtorny,Krzyki,53.0,3,6,,https://www.otodom.pl/oferta/krakowskie-tarasy-ii-ID45v4w.html#7f52bd5e14
739000.0,8494.0,60467214,wtorny,Fabryczna,87.0,4,4,,https://www.otodom.pl/oferta/wysoki-standard-bezposrednio-ogrodek-dzialkowy-ID45IhE.html#dc1fb78b20
469000.0,8669.0,60498177,wtorny,Krzyki,54.1,3,4,,https://www.otodom.pl/oferta/mieszkanie-garaz-na-osiedlu-huby-ID45Ql3.html#7f52bd5e14
415000.0,9881.0,60532312,wtorny,Krzyki,42.0,2,2,1.0,https://www.otodom.pl/oferta/mieszkanie-gotowe-do-wprowadzenia-garaz-w-cenie-ID45ZdC.html#7f52bd5e14
379500.0,8433.0,60567050,wtorny,Krzyki,45.0,2,10,,https://www.otodom.pl/oferta/2-pok-obok-sky-tower-po-remoncie-ID468fU.html#7f52bd5e14
299000.0,8592.0,60570203,wtorny,Śródmieście,34.8,2,4,4.0,https://www.otodom.pl/oferta/oferta-dla-ciebie-prestiz-wygoda-inwestycje-ID4694L.html#7f52bd5e14
505622.0,6275.0,59368580,pierwotny,Krzyki,80.58,4,,,https://www.otodom.pl/oferta/duze-mieszkanie-ogrod-oraz-2m-postojowe-ID416tK.html#7f52bd5e14
219555.0,6810.0,55074196,pierwotny,Fabryczna,32.24,2,4,3.0,https://www.otodom.pl/oferta/apartamenty-32-24m2-ID3J5ju.html#7f52bd5e14
329000.0,7499.0,60585083,pierwotny,Krzyki,43.87,2,3,,https://www.otodom.pl/oferta/ogrod-53m2-cicha-okolica-przystanek-mpk-tuz-obok-ID46cVL.html#7f52bd5e14
699000.0,10279.0,60317430,wtorny,Fabryczna,68.0,3,1,1.0,https://www.otodom.pl/oferta/mieszkanie-z-duzym-ogrodem-grabiszynek-ID455jM.html#7f52bd5e14
510130.0,4388.0,60532460,pierwotny,Krzyki,116.26,5,2,1.0,https://www.otodom.pl/oferta/81-26m2-poddasze-35m2-w-cenie-2-miejsca-post-ID45Zg0.html#7f52bd5e14
390000.0,9898.0,59671189,wtorny,Fabryczna,39.4,2,,1.0,https://www.otodom.pl/oferta/inwestycja-2-minikawalerki-pod-wynajem-ID42ncx.html#7f52bd5e14
319000.0,7481.0,60585006,pierwotny,Krzyki,42.64,2,3,2.0,https://www.otodom.pl/oferta/klasyczne-2pokoje-zielona-okolica-tereny-spacerowe-ID46cWv.html#7f52bd5e14
770000.0,12222.0,60451944,wtorny,Śródmieście,63.0,3,3,2.0,https://www.otodom.pl/oferta/apartament-na-sprzedaz-63m2-wroclaw-bezp-pl-en-ID45Ejm.html#7f52bd5e14
282500.0,8408.0,60584905,wtorny,Fabryczna,33.6,1,8,3.0,https://www.otodom.pl/oferta/mieszkanie-rozkladowe-1-pokoj-33-6m2-gadow-maly-ID46cTT.html#7f52bd5e14
399999.0,8889.0,60479730,wtorny,Krzyki,45.0,2,11,10.0,https://www.otodom.pl/oferta/po-remoncie-45m-obok-sky-tower-gajowicka-zaporoska-ID45Lxv.html#7f52bd5e14
750000.0,9740.0,60431968,wtorny,Stare Miasto,77.0,3,5,4.0,https://www.otodom.pl/oferta/wroclaw-stare-miasto-mieszkanie-3-pokoje-ID45z7a.html#7f52bd5e14
355000.0,6514.0,60459222,wtorny,Psie Pole,54.5,3,2,1.0,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-54-5m-klienci-gotowkowi-ID45GcK.html#7f52bd5e14
395000.0,8550.0,60324109,wtorny,Krzyki,46.2,2,4,1.0,https://www.otodom.pl/oferta/2-pokojowe-46m2-krzyki-akademia-ekonomiczna-ID4573w.html#7f52bd5e14
390000.0,6869.0,60001729,wtorny,Krzyki,56.78,3,5,,https://www.otodom.pl/oferta/3-pokoje-rozkladowe-57m2-ul-hubska-ID43LbP.html#7f52bd5e14
390000.0,8224.0,60320036,wtorny,Krzyki,47.42,2,2,1.0,https://www.otodom.pl/oferta/2-pokojowe-47m2-huby-ul-paczkowska-ID455ZO.html#7f52bd5e14
1100000.0,6667.0,60584713,wtorny,Krzyki,165.0,4,4,1.0,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-w-kamienicy-na-borku-ID46cQN.html#7f52bd5e14
439000.0,6859.0,59624529,wtorny,Fabryczna,64.0,2,3,2.0,https://www.otodom.pl/oferta/okazja-dwupoziomowe-z-pieknym-widokiem-ID42b3X.html#7f52bd5e14
341200.0,5769.0,60584784,pierwotny,dolnośląskie,59.14,3,2,1.0,https://www.otodom.pl/oferta/gotowe-3-pokoje-garaz-w-cenie-2km-od-wroclawia-ID46cRV.html#7f52bd5e14
319000.0,12609.0,60559890,wtorny,Rynek,25.3,1,3,3.0,https://www.otodom.pl/oferta/mieszkanie-25-30-m-wroclaw-ID466oq.html#7f52bd5e14
475000.0,8652.0,60527444,wtorny,Fabryczna,54.9,2,8,,https://www.otodom.pl/oferta/bezposredniomieszkanie-grabiszynska-manganowataras-ID45XX6.html#7f52bd5e14
399000.0,8227.0,60507273,wtorny,Krzyki,48.5,3,3,,https://www.otodom.pl/oferta/0-wyposazone-parking-w-cenie-taras-ogrodek-ID45SHL.html#7f52bd5e14
539900.0,7199.0,60101605,wtorny,Stare Miasto,75.0,4,9,4.0,https://www.otodom.pl/oferta/4-pokoje-75m2-ul-boleslawiecka-legnicka-ID44baJ.html#7f52bd5e14
420000.0,9032.0,60584865,wtorny,Stare Miasto,46.5,3,11,,https://www.otodom.pl/oferta/idealne-pod-wynajem-3-pok-pelen-rozklad-11-pietro-ID46cTf.html#7f52bd5e14
1594515.0,11073.0,57109760,pierwotny,Krzyki,144.0,5,3,,https://www.otodom.pl/oferta/0-prowizji-5-pokoi-3-lazienki-144m2-borek-ID3RCRa.html#7f52bd5e14
399000.0,7673.0,60400632,wtorny,Krzyki,52.0,2,,4.0,https://www.otodom.pl/oferta/komfortowe-zaciszne-mieszkanie-ul-rodzinna-ID45qXK.html#7f52bd5e14
431000.0,8707.0,60533054,wtorny,Krzyki,49.5,2,4,1.0,https://www.otodom.pl/oferta/tarnogaj-lokum-di-trevi-2-pokoje-balkon-winda-ID45ZpA.html#7f52bd5e14
349900.0,7290.0,60584744,wtorny,Fabryczna,48.0,2,3,2.0,https://www.otodom.pl/oferta/hit-funkcjonalne-2-pokoje-komorka-ID46cRi.html#7f52bd5e14
410000.0,6898.0,60584851,pierwotny,Krzyki,59.44,3,3,,https://www.otodom.pl/oferta/ogrod-87m2-willowa-dzielnica-duzo-zieleni-6897m2-ID46cT1.html#7f52bd5e14
871777.0,6997.0,59944071,pierwotny,Stare Miasto,124.59,5,8,4.0,https://www.otodom.pl/oferta/pakiet-5-lokali-mieszkalnych-1-pokojowych-ID43vbR.html#7f52bd5e14
332780.0,7000.0,59272133,pierwotny,Fabryczna,47.54,3,2,,https://www.otodom.pl/oferta/mieszkanie-3pokoje-z-duzym-balkonem-zielone-miasto-ID40Ho9.html#7f52bd5e14
375000.0,11405.0,60368997,pierwotny,Śródmieście,32.88,2,6,2.0,https://www.otodom.pl/oferta/rynek-2-pokoje-33-m2-bez-pcc-gotowe-i-wykonczone-ID45iJw.html#7f52bd5e14
322650.0,7498.0,60581219,pierwotny,Krzyki,43.03,2,3,,https://www.otodom.pl/oferta/2-pokoje-ogrodek-25m2-7500m2-ID46bVr.html#7f52bd5e14
479000.0,11405.0,60499412,wtorny,Krzyki,42.0,2,6,3.0,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-wroclaw-nyska-oaza-0-prowizji-ID45QEY.html#7f52bd5e14
359000.0,7804.0,60519901,wtorny,Fabryczna,46.0,2,4,3.0,https://www.otodom.pl/oferta/ul-bzowa-46-m2-media-miejskie-rozklad-bezposred-ID45WZr.html#7f52bd5e14
599000.0,6288.0,59518562,wtorny,Śródmieście,95.26,3,4,2.0,https://www.otodom.pl/oferta/wroclaw-3-pokoje-ul-reja-olbin-inwestycja-ID41JuO.html#7f52bd5e14
408865.0,6856.0,60580589,pierwotny,Krzyki,59.64,3,4,3.0,https://www.otodom.pl/oferta/3pokoje-balkon-mpk-6850m2-ID46bMh.html#7f52bd5e14
448000.0,9162.0,60584651,pierwotny,Krzyki,48.9,2,3,3.0,https://www.otodom.pl/oferta/nowe-gotowe-do-wprowadzenia-ksieze-mpk-zielen-ID46cPN.html#7f52bd5e14
1699000.0,16874.0,60324004,pierwotny,Stare Miasto,100.69,3,18,,https://www.otodom.pl/oferta/penthouse-apartament-dwupoziomowy-17-i-18-pietro-ID4571O.html#7f52bd5e14
264375.0,7050.0,60162081,pierwotny,Fabryczna,37.5,2,,,https://www.otodom.pl/oferta/2-pokoje-z-ogrodkiem-zielone-miasto-ID44qU9.html#7f52bd5e14
271043.0,6850.0,60584646,pierwotny,dolnośląskie,39.57,2,11,6.0,https://www.otodom.pl/oferta/loggia-centrum-inwestycja-oddanie-do-uzytku-ID46cPI.html#7f52bd5e14
375000.0,11405.0,60369059,wtorny,Śródmieście,32.88,2,6,2.0,https://www.otodom.pl/oferta/rynek-2-pok-33-m2-bez-pcc-gotowe-i-wykonczone-ID45iKw.html#7f52bd5e14
256496.0,6800.0,60584647,pierwotny,dolnośląskie,37.72,2,11,2.0,https://www.otodom.pl/oferta/balkon-centrum-inwestycja-gotowe-do-uzytku-ID46cPJ.html#7f52bd5e14
470312.0,8750.0,60567624,pierwotny,Krzyki,53.75,3,3,2.0,https://www.otodom.pl/oferta/3pokoje-aneks-kuchenn-z-oknem-park-tramwaj-ID468pa.html#7f52bd5e14
265495.0,7354.0,60575791,pierwotny,Fabryczna,36.1,2,2,,https://www.otodom.pl/oferta/2pokoje-ogrodek-zielone-maslice-ID46avT.html#7f52bd5e14
335000.0,8590.0,60527259,wtorny,Stare Miasto,39.0,2,10,9.0,https://www.otodom.pl/oferta/2-osobne-pokoje-ul-kruszwicka-10-szczepin-39m2-ID45XU7.html#7f52bd5e14
505172.0,8075.0,60580200,pierwotny,dolnośląskie,62.56,3,5,,https://www.otodom.pl/oferta/3pokoje-taras-ogrodek-do-odbioru-ID46bG0.html#7f52bd5e14
481028.0,5298.0,60584424,pierwotny,Fabryczna,90.8,4,1,1.0,https://www.otodom.pl/oferta/mieszkanie-w-klimacie-domu-dobry-dojazd-do-aow-ID46cM8.html#f9040ec2c6
380000.0,8137.0,60584558,wtorny,Fabryczna,46.7,3,11,9.0,https://www.otodom.pl/oferta/hallera-inzynierska-rozklad-loggia-jasna-kuchnia-ID46cOi.html#7f52bd5e14
359900.0,6963.0,60584437,pierwotny,Krzyki,51.69,2,4,2.0,https://www.otodom.pl/oferta/krzyki-buforowa-89-dwa-pokoje-51-69-bezposrednio-ID46cMl.html#7f52bd5e14
335290.0,6790.0,60558615,pierwotny,Fabryczna,49.38,2,4,1.0,https://www.otodom.pl/oferta/2pokoje-kuchnia-z-oknem-klucze-09-2020r-ID4663R.html#7f52bd5e14
401880.0,6800.0,60584425,pierwotny,Fabryczna,59.1,3,2,1.0,https://www.otodom.pl/oferta/nowosc-inwestycja-w-spokojnej-okolicy-ID46cM9.html#f9040ec2c6
629000.0,7535.0,60575792,pierwotny,Krzyki,83.48,4,4,,https://www.otodom.pl/oferta/4pokoje-2balkony-tramwaj-promocja-ID46avU.html#7f52bd5e14
505172.0,8076.0,60584431,pierwotny,Fabryczna,62.55,3,5,,https://www.otodom.pl/oferta/nowoczesna-inwestycja-tylko-10-minut-do-magnolii-ID46cMf.html#f9040ec2c6
459964.0,11800.0,60584427,pierwotny,Śródmieście,38.98,2,8,3.0,https://www.otodom.pl/oferta/apartament-2-pokojowy-wysoki-standard-nad-rzeka-ID46cMb.html#f9040ec2c6
