Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,Rynek,Strefa,URL
515001.0,6509.0,60426771,4,3,1.0,79.12,wtorny,Stare Miasto,https://www.otodom.pl/oferta/wyremontowane-3-pokojowe-mieszkanie-w-centrum-ID45xLl.html#c480653b78
419668.8,8160.0,60426523,,2,1.0,51.43,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-51-43-m-wroclaw-ID45xHl.html#c480653b78
262200.0,9374.0,60426526,2,1,,27.97,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-27-97-m-wroclaw-ID45xHo.html#c480653b78
465000.0,8304.0,60426522,4,3,4.0,56.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-56-m-wroclaw-ID45xHk.html#c480653b78
486438.0,10200.0,60426525,,3,1.0,47.69,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-47-69-m-wroclaw-ID45xHn.html#c480653b78
409000.0,7150.0,60426669,4,3,4.0,57.2,wtorny,Fabryczna,https://www.otodom.pl/oferta/ladne-3-pok-w-rozkladzie-z-loggia-na-grabiszynku-ID45xJH.html#c480653b78
409000.0,7534.0,60426804,10,2,3.0,54.29,wtorny,Krzyki,https://www.otodom.pl/oferta/przestronne-2-pok-m-na-gaju-ID45xLS.html#c480653b78
472066.0,9800.0,60426531,6,3,4.0,48.17,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-48-17-m-wroclaw-ID45xHt.html#c480653b78
450000.0,8333.0,60426517,10,3,10.0,54.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-54-m-wroclaw-ID45xHf.html#c480653b78
410000.0,7736.0,60426680,4,3,4.0,53.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/3-pokoje-2014-garaz-zakrzow-ID45xJS.html#c480653b78
400232.25,7725.0,60426524,,2,2.0,51.81,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-51-81-m-wroclaw-ID45xHm.html#c480653b78
1371440.0,14000.0,60426520,4,3,2.0,97.96,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-97-96-m-wroclaw-ID45xHi.html#c480653b78
850000.0,11000.0,60426516,2,3,,77.27,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-77-27-m-wroclaw-ID45xHe.html#c480653b78
340000.0,11847.0,60426682,2,1,2.0,28.7,wtorny,Fabryczna,https://www.otodom.pl/oferta/piekna-kawalerka-z-tarasem-m-post-muchobor-ID45xJU.html#c480653b78
1115000.0,9867.0,60426972,4,4,1.0,113.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/ekskluzywny-apartament-w-centrum-wroclawia-ID45xOA.html#c480653b78
475000.0,7818.0,60426621,,2,1.0,60.76,wtorny,Krzyki,https://www.otodom.pl/oferta/nowe-wygodne-2-pokojowe-mieszkanie-na-brochowie-ID45xIW.html#c480653b78
530000.0,5824.0,60426515,1,4,1.0,91.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-91-m-wroclaw-ID45xHd.html#c480653b78
196350.0,7368.0,60426518,3,1,2.0,26.65,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-26-65-m-wroclaw-ID45xHg.html#c480653b78
505785.0,10500.0,60426502,5,3,4.0,48.17,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-48-17-m-wroclaw-ID45xH0.html#c480653b78
421800.0,9250.0,60426495,5,2,1.0,45.6,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-45-60-m-wroclaw-ID45xGT.html#c480653b78
650000.0,13000.0,60426512,4,2,1.0,50.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-50-m-wroclaw-ID45xHa.html#c480653b78
445454.1,10290.0,60397678,5,2,1.0,49.8,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pok-balkon-przy-parku-promocja-15min-do-centrum-ID45qc6.html#c480653b78
352783.0,7084.0,60426497,7,2,6.0,43.29,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-43-29-m-wroclaw-ID45xGW.html#c480653b78
364490.0,7000.0,60426493,3,3,2.0,52.07,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-52-07-m-wroclaw-ID45xGR.html#c480653b78
890000.0,11711.0,60426618,6,3,6.0,76.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-76-m-wroclaw-ID45xIS.html#c480653b78
485801.0,6757.0,60397729,4,4,4.0,71.9,pierwotny,Krzyki,https://www.otodom.pl/oferta/promocja-4-pokoje-2020r-ID45qcW.html#c480653b78
299133.0,8102.0,60426492,4,2,4.0,36.92,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-36-92-m-wroclaw-ID45xGQ.html#c480653b78
399000.0,7906.0,60398309,5,2,1.0,50.47,wtorny,Krzyki,https://www.otodom.pl/oferta/partynice-2-pokoje-super-lokalizacja-i-super-cena-ID45qmh.html#c480653b78
759000.0,9507.0,60427152,4,3,1.0,79.84,wtorny,Śródmieście,https://www.otodom.pl/oferta/apartament-w-kamienicy-gotowy-do-wprowadzenia-ID45xRu.html#c480653b78
377190.0,8250.0,60426487,4,2,,45.72,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-45-72-m-wroclaw-ID45xGL.html#c480653b78
387351.51,6279.0,60426491,3,3,2.0,61.69,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-61-69-m-wroclaw-ID45xGP.html#c480653b78
774400.0,8800.0,60426486,5,4,3.0,88.0,wtorny,Wrocław,https://www.otodom.pl/oferta/mieszkanie-88-m-wroclaw-ID45xGK.html#c480653b78
475000.0,8482.0,60426484,4,3,4.0,56.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-56-m-wroclaw-ID45xGI.html#c480653b78
399000.0,5542.0,60426468,4,4,4.0,72.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-72-m-wroclaw-ID45xGs.html#c480653b78
446555.0,6700.0,60426478,3,3,3.0,66.65,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-66-65-m-wroclaw-ID45xGC.html#c480653b78
441643.0,8300.0,60426480,3,2,3.0,53.21,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-53-21-m-wroclaw-ID45xGE.html#c480653b78
479000.0,5771.0,60426474,,3,3.0,83.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-83-m-wroclaw-ID45xGy.html#c480653b78
326130.0,7000.0,60426477,3,3,3.0,46.59,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-46-59-m-wroclaw-ID45xGB.html#c480653b78
389000.0,6813.0,60426453,4,4,1.0,57.1,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-57-10-m-wroclaw-ID45xGd.html#9d07dc565b
292670.0,7400.0,60426481,3,2,3.0,39.55,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-39-55-m-wroclaw-ID45xGF.html#c480653b78
429080.0,8513.0,60426476,3,3,3.0,50.4,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-50-40-m-wroclaw-ID45xGA.html#c480653b78
669712.0,15325.0,60426442,,2,6.0,43.7,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-43-70-m-wroclaw-ID45xG2.html#9d07dc565b
613298.0,14303.0,60426440,,2,4.0,42.88,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-42-88-m-wroclaw-ID45xG0.html#9d07dc565b
439000.0,8563.0,60426456,,2,3.0,51.27,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-51-27-m-wroclaw-ID45xGg.html#9d07dc565b
440000.0,13134.0,60426479,,2,,33.5,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-33-50-m-wroclaw-ID45xGD.html#c480653b78
650000.0,13000.0,60426459,4,2,1.0,50.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-50-m-wroclaw-ID45xGj.html#c480653b78
486438.0,10200.0,60426455,6,3,1.0,47.69,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-47-69-m-wroclaw-ID45xGf.html#9d07dc565b
613877.0,6140.0,60426485,2,4,,99.98,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-99-98-m-wroclaw-ID45xGJ.html#c480653b78
429385.0,6890.0,60426454,4,3,4.0,62.32,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-62-32-m-wroclaw-ID45xGe.html#9d07dc565b
462893.0,9000.0,60426465,3,2,1.0,51.43,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-51-43-m-wroclaw-ID45xGp.html#c480653b78
601258.0,13400.0,60426439,,2,3.0,44.87,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-44-87-m-wroclaw-ID45xFZ.html#9d07dc565b
530244.0,13200.0,60426436,,2,1.0,40.17,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-40-17-m-wroclaw-ID45xFV.html#9d07dc565b
634746.0,14806.0,60426441,,2,5.0,42.87,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-42-87-m-wroclaw-ID45xG1.html#9d07dc565b
545965.0,9510.0,60426444,8,3,,57.41,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-57-41-m-wroclaw-ID45xG4.html#9d07dc565b
399000.0,8489.0,60426457,11,3,10.0,47.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-47-m-wroclaw-ID45xGh.html#9d07dc565b
810434.0,15700.0,60426445,,2,8.0,51.62,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-51-62-m-wroclaw-ID45xG5.html#9d07dc565b
337550.0,7850.0,60426462,4,2,3.0,43.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-43-m-wroclaw-ID45xGm.html#c480653b78
330000.0,8462.0,60426458,10,2,4.0,39.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-39-m-wroclaw-ID45xGi.html#9d07dc565b
538517.0,13300.0,60426438,,2,2.0,40.49,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-40-49-m-wroclaw-ID45xFY.html#9d07dc565b
547944.0,13600.0,60426421,10,1,1.0,40.29,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-40-29-m-wroclaw-ID45xFH.html#9d07dc565b
404621.75,7475.0,60426431,,3,2.0,54.13,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-54-13-m-wroclaw-ID45xFR.html#9d07dc565b
334747.0,6790.0,60426434,4,2,1.0,49.3,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-49-30-m-wroclaw-ID45xFU.html#9d07dc565b
434733.0,7091.0,60426433,3,2,1.0,61.31,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-61-31-m-wroclaw-ID45xFT.html#9d07dc565b
420903.0,7650.0,60426430,6,3,2.0,55.02,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-55-02-m-wroclaw-ID45xFQ.html#9d07dc565b
400000.0,5970.0,60033123,2,2,,67.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/duze-dwupokojowe-mieszkanie-1500-m-od-ch-marino-ID43Tmb.html#9d07dc565b
418372.0,10783.0,60426417,5,2,,38.8,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-38-80-m-wroclaw-ID45xFD.html#9d07dc565b
564810.0,12819.0,60426410,6,2,2.0,44.06,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-44-06-m-wroclaw-ID45xFv.html#9d07dc565b
500745.0,10500.0,60426428,1,3,6.0,47.69,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-47-69-m-wroclaw-ID45xFO.html#9d07dc565b
299920.0,8150.0,60426415,4,2,4.0,36.8,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-36-80-m-wroclaw-ID45xFB.html#9d07dc565b
397760.0,9944.0,60426416,6,2,6.0,40.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-40-m-wroclaw-ID45xFC.html#9d07dc565b
424600.0,7350.0,60426423,,3,1.0,57.77,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-57-77-m-wroclaw-ID45xFJ.html#9d07dc565b
406875.0,7500.0,60426432,,3,1.0,54.25,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-54-25-m-wroclaw-ID45xFS.html#9d07dc565b
464464.0,7741.0,60426426,7,3,3.0,60.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-60-m-wroclaw-ID45xFM.html#9d07dc565b
460000.0,8519.0,60426407,,3,10.0,54.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-54-m-wroclaw-ID45xFt.html#9d07dc565b
546856.0,13600.0,60426411,,3,1.0,58.42,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-58-42-m-wroclaw-ID45xFK.html#9d07dc565b
435200.0,7450.0,60426424,6,2,2.0,40.21,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-40-21-m-wroclaw-ID45xFx.html#9d07dc565b
423700.0,7350.0,60426422,,3,2.0,57.65,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-57-65-m-wroclaw-ID45xFI.html#9d07dc565b
375832.6,7730.0,60426429,6,2,1.0,48.62,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-48-62-m-wroclaw-ID45xFP.html#9d07dc565b
364000.0,7000.0,60426413,2,2,,52.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-52-m-wroclaw-ID45xFz.html#9d07dc565b
484738.0,9010.0,60426388,3,3,3.0,53.8,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-53-80-m-wroclaw-ID45xFa.html#9d07dc565b
600075.0,13500.0,60426409,6,2,2.0,44.45,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-44-45-m-wroclaw-ID45xFw.html#9d07dc565b
511089.6,8692.0,60426405,3,3,2.0,58.8,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-58-80-m-wroclaw-ID45xFr.html#9d07dc565b
418185.7,10290.0,60426418,5,2,3.0,40.64,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-40-64-m-wroclaw-ID45xFE.html#9d07dc565b
503880.0,10200.0,60426427,6,3,1.0,49.4,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-49-40-m-wroclaw-ID45xFN.html#9d07dc565b
475000.0,8482.0,60426386,4,3,4.0,56.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-56-m-wroclaw-ID45xF8.html#9d07dc565b
649000.0,7750.0,60426402,4,4,1.0,83.74,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-83-74-m-wroclaw-ID45xFo.html#9d07dc565b
439000.0,8894.0,60426419,3,2,3.0,49.36,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-49-36-m-wroclaw-ID45xFF.html#9d07dc565b
437524.0,8900.0,60426385,3,2,2.0,49.16,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-49-16-m-wroclaw-ID45xF7.html#9d07dc565b
338230.0,6890.0,60426384,4,2,3.0,49.09,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-49-09-m-wroclaw-ID45xF6.html#9d07dc565b
394629.0,9866.0,60426381,6,2,2.0,40.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-40-m-wroclaw-ID45xF3.html#9d07dc565b
389000.0,6813.0,60426377,4,4,1.0,57.1,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-57-10-m-wroclaw-ID45xEZ.html#9d07dc565b
408497.0,10447.0,60426370,4,2,3.0,39.1,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-39-10-m-wroclaw-ID45xES.html#9d07dc565b
850000.0,11000.0,60426375,2,3,,77.27,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-77-27-m-wroclaw-ID45xEX.html#9d07dc565b
464590.0,7000.0,60426380,,3,,66.37,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-66-37-m-wroclaw-ID45xF2.html#9d07dc565b
306649.0,7100.0,60426365,4,2,,43.19,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-43-19-m-wroclaw-ID45xEN.html#9d07dc565b
379055.0,9225.0,60426366,3,2,3.0,41.09,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-41-09-m-wroclaw-ID45xEO.html#9d07dc565b
333324.0,7050.0,60426359,3,2,1.0,47.28,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-47-28-m-wroclaw-ID45xEH.html#9d07dc565b
327005.0,9991.0,60426363,6,1,1.0,32.73,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-32-73-m-wroclaw-ID45xEL.html#9d07dc565b
504723.0,7707.0,60426364,7,3,1.0,65.49,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-65-49-m-wroclaw-ID45xEM.html#9d07dc565b
692400.0,10978.0,60426372,5,3,2.0,63.07,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-63-07-m-wroclaw-ID45xEU.html#9d07dc565b
449589.9,8992.0,60426362,7,2,6.0,50.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-50-m-wroclaw-ID45xEK.html#9d07dc565b
487791.0,8300.0,60426361,7,3,3.0,58.77,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-58-77-m-wroclaw-ID45xEJ.html#9d07dc565b
581384.0,11289.0,60426376,8,2,4.0,51.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-51-50-m-wroclaw-ID45xEY.html#9d07dc565b
304412.5,8575.0,60426368,4,2,3.0,35.5,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-35-50-m-wroclaw-ID45xEQ.html#9d07dc565b
289835.0,8450.0,60426373,3,2,2.0,34.3,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-34-30-m-wroclaw-ID45xEW.html#9d07dc565b
235505.0,6700.0,60426119,3,2,,35.15,pierwotny,Psie Pole,https://www.otodom.pl/oferta/gotowe-w-listopadzie-2020-6700pln-m2-ID45xAP.html#9d07dc565b
334747.0,6790.0,60426369,4,2,1.0,49.3,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-49-30-m-wroclaw-ID45xER.html#9d07dc565b
414414.0,7590.0,60426379,4,3,4.0,54.6,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-54-60-m-wroclaw-ID45xF1.html#9d07dc565b
480020.0,6432.0,60421936,2,3,2.0,74.63,pierwotny,Fabryczna,https://www.otodom.pl/oferta/ostatnie-mieszkania-oddanie-iv-2020-ID45vwm.html#1df3e1a63d
365000.0,9605.0,60426324,7,2,6.0,38.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/srodmiescie-po-generalnym-remoncie-balkon-winda-ID45xE8.html#9d07dc565b
546000.0,7389.0,60426216,3,4,2.0,73.89,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-wroclaw-oltaszyn-ID45xCo.html#9d07dc565b
395000.0,7453.0,60426153,4,2,4.0,53.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-53-m-wroclaw-ID45xBn.html#9d07dc565b
365000.0,7804.0,60426020,10,2,8.0,46.77,wtorny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-z-pieknym-widokiem-ID45xze.html#9d07dc565b
326060.0,7000.0,60426383,3,3,3.0,46.58,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-46-58-m-wroclaw-ID45xF5.html#9d07dc565b
358429.0,6877.0,60424377,4,2,,52.12,pierwotny,Krzyki,https://www.otodom.pl/oferta/dwa-pokoje-z-oddzielna-kuchnia-na-jagodnie-gotowe-ID45x8J.html#1df3e1a63d
185000.0,8186.0,60426184,,2,7.0,22.6,wtorny,Psie Pole,https://www.otodom.pl/oferta/zakrzow-dwupokojowe-po-remoncie-winda-ID45xBS.html#9d07dc565b
352107.0,6300.0,60426181,3,3,,55.89,pierwotny,Psie Pole,https://www.otodom.pl/oferta/najladniejsze-doswietlone-3-pokoje-z-duzym-ogrodem-ID45xBP.html#9d07dc565b
370332.0,7290.0,60425785,4,2,1.0,50.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/51m-w-dobrej-cenie-ID45xwr.html#1df3e1a63d
406875.0,7500.0,60425416,3,3,1.0,54.25,pierwotny,Fabryczna,https://www.otodom.pl/oferta/promocja-na-zielonych-stablowicach-3-pok-z-duzym-ID45xpu.html#1df3e1a63d
159900.0,9137.0,60420130,4,1,1.0,17.5,pierwotny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-wroclaw-psie-pole-ID45v2e.html#1df3e1a63d
660000.0,12000.0,60425908,7,2,3.0,55.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-taras-12-m2-wysoki-standard-ID45xxq.html#1df3e1a63d
272500.0,9169.0,60424954,2,1,2.0,29.72,pierwotny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-29-72-m-wroclaw-ID45xi2.html#1df3e1a63d
629764.0,8259.0,60425783,4,4,4.0,76.25,pierwotny,Fabryczna,https://www.otodom.pl/oferta/rodzinne-4-pokoje-z-garderoba-ID45xwp.html#1df3e1a63d
2600000.0,22034.0,59349855,6,3,6.0,118.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/przestronny-apartament-z-tarasem-blisko-rynku-ID411BJ.html#1df3e1a63d
571170.41,7900.0,60425053,,4,1.0,72.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m29-2-1-1-4k-ID45xjD.html#1df3e1a63d
421935.0,6900.0,60424977,3,3,1.0,61.15,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-61-15-m-wroclaw-ID45xip.html#1df3e1a63d
429385.0,6890.0,60425413,4,3,2.0,62.32,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-cicha-kameralna-okolica-stablowicka-ID45xpr.html#1df3e1a63d
441819.0,6302.0,60424952,3,2,3.0,70.11,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-70-11-m-wroclaw-ID45xi0.html#1df3e1a63d
409000.0,7150.0,60425721,4,3,4.0,57.2,wtorny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-na-borku-idealne-pod-wynajem-ID45xup.html#1df3e1a63d
399000.0,5542.0,60233728,4,4,4.0,72.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/72-mkw-4-pokoje-pelen-rozklad-zakrzow-ID44JxK.html#1df3e1a63d
349000.0,10265.0,60425315,2,2,2.0,34.0,wtorny,Krzyki,https://www.otodom.pl/oferta/idealna-dla-singla-pary-inwestora-s-lokalizacja-ID45xnR.html#1df3e1a63d
405720.0,10350.0,60424433,4,2,,39.2,pierwotny,Fabryczna,https://www.otodom.pl/oferta/dwa-pokoje-z-tarasem-na-krzykach-ID45x9D.html#1df3e1a63d
515654.0,6233.0,60424951,3,3,3.0,82.73,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-82-73-m-wroclaw-ID45xhZ.html#1df3e1a63d
699000.0,10922.0,60425723,5,3,2.0,64.0,wtorny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-przy-a-r-k-a-d-a-c-h-w-r-o-c-l-w-s-k-i-c-ID45xur.html#1df3e1a63d
459360.0,12000.0,60425789,8,2,,38.28,pierwotny,Śródmieście,https://www.otodom.pl/oferta/zamieszkaj-przy-odrze-ID45xww.html#1df3e1a63d
439520.0,6700.0,60424978,3,2,3.0,65.6,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-65-60-m-wroclaw-ID45xiq.html#1df3e1a63d
449000.0,6701.0,60210272,3,3,3.0,67.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/przy-lesie-duzy-taras-3-pokoje-piekny-widok-ID44Drq.html#1df3e1a63d
508760.0,7900.0,60425021,,3,1.0,64.4,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m28-2-1-1-3k-ID45xj7.html#1df3e1a63d
262200.0,9371.0,60424953,2,1,,27.98,pierwotny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-27-98-m-wroclaw-ID45xi1.html#1df3e1a63d
359000.0,6864.0,60425849,4,2,4.0,52.3,pierwotny,Krzyki,https://www.otodom.pl/oferta/promocja-2-pokoje-w-zielonej-okolicy-ID45xvt.html#1df3e1a63d
289614.0,7900.0,60425786,4,1,,36.66,pierwotny,Fabryczna,https://www.otodom.pl/oferta/kawalerka-na-muchoborze-gotowa-w-tym-roku-ID45xws.html#1df3e1a63d
264900.0,8786.0,60424956,2,1,1.0,30.15,pierwotny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-30-15-m-wroclaw-ID45xi4.html#1df3e1a63d
247600.0,8840.0,60424975,2,1,,28.01,pierwotny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-28-01-m-wroclaw-ID45xin.html#1df3e1a63d
498949.0,6700.0,60424949,3,2,3.0,74.47,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-74-47-m-wroclaw-ID45xhX.html#1df3e1a63d
535009.45,8464.0,60425086,,3,1.0,63.21,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m4-1-1-3-3k-ID45xka.html#1df3e1a63d
498003.0,8006.0,60426360,5,3,1.0,62.2,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-62-20-m-wroclaw-ID45xEI.html#9d07dc565b
280000.0,6114.0,60426039,4,2,3.0,45.8,wtorny,Psie Pole,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-do-remontu-ul-sycowska-ID45xzx.html#9d07dc565b
460000.0,8214.0,60424860,4,3,,56.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-56-m-wroclaw-ID45xgv.html#1df3e1a63d
384900.0,7637.0,60424681,10,2,1.0,50.4,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/legnicka-apartamentowiec-50m2-ID45xdD.html#1df3e1a63d
265495.0,7354.0,60423926,2,2,,36.1,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-2-pokoje-z-ogrodkiem-ID45x1s.html#1df3e1a63d
504900.0,6591.0,60424132,2,4,2.0,76.6,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/gotowe-mieszkanie-4-pokoje-ID45x4M.html#1df3e1a63d
449000.0,6994.0,60424528,1,3,,64.2,wtorny,Psie Pole,https://www.otodom.pl/oferta/rozkladowe-3pok-z-ogrodem-blisko-rzeki-i-uczelni-ID45xba.html#1df3e1a63d
674388.5,12275.0,60423845,,3,7.0,54.94,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/forma-km3-2-7-2-3a-ID45x09.html#1df3e1a63d
819999.0,7495.0,60424662,4,3,3.0,109.4,wtorny,dolnośląskie,https://www.otodom.pl/oferta/perelka-karlowice-108m2-3-pokoje-willa-ID45xdk.html#1df3e1a63d
309000.0,9968.0,60424288,10,2,6.0,31.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-niedaleko-sky-tower-ID45x7i.html#1df3e1a63d
