Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,URL
278000.0,6762.0,60475774,4,1,4.0,41.11,https://www.otodom.pl/oferta/wroclaw-psie-pole-41-1m2-super-oferta-ID45KwI.html#dc1fb78b20
333500.0,7597.0,60475682,5,2,5.0,43.9,https://www.otodom.pl/oferta/okolice-ul-dworcowej-2pokoje-strych-po-remoncie-ID45Kue.html#dc1fb78b20
455055.0,6900.0,60475659,4,3,Brak danych,65.95,https://www.otodom.pl/oferta/okazja-apartament-66m2-z-ogrodem-65m2-krzyki-ID45KtR.html#dc1fb78b20
359000.0,7558.0,60088484,2,2,Brak danych,47.5,https://www.otodom.pl/oferta/nowe-wykonczone-2-pokojowe-z-ogrodkiem-bez-pcc-ID447L6.html#dc1fb78b20
330000.0,8807.0,60475688,3,2,3.0,37.47,https://www.otodom.pl/oferta/okolice-ul-oboznej-2-pokoje-garaz-komorka-bez-pcc-ID45Kuk.html#dc1fb78b20
299000.0,7293.0,60475716,4,2,4.0,41.0,https://www.otodom.pl/oferta/okolice-reja-piwnica-strych-ID45KuM.html#dc1fb78b20
1220000.0,8592.0,60475747,6,4,5.0,142.0,https://www.otodom.pl/oferta/apartament-141-m2-z-dwoma-garazami-i-tarasem-ID45Kwh.html#dc1fb78b20
319000.0,9073.0,60475723,3,1,3.0,35.16,https://www.otodom.pl/oferta/okolice-ul-waniliowej-nowe2016-winda-balkon-garaz-ID45KuT.html#dc1fb78b20
385000.0,7264.0,60475654,3,2,Brak danych,53.0,https://www.otodom.pl/oferta/okolice-placu-grunwaldzkiego-pelen-rozklad-ID45KtM.html#dc1fb78b20
499999.0,9001.0,60475744,6,2,Brak danych,55.55,https://www.otodom.pl/oferta/okolice-ul-manganowej-rolety-balkon-taras-55-5m2-ID45Kwe.html#dc1fb78b20
580000.0,7342.0,60475675,4,3,3.0,79.0,https://www.otodom.pl/oferta/okolice-gajowickiej-balkon-doskonala-lokalizacja-ID45Ku7.html#dc1fb78b20
565000.0,9809.0,60475671,4,2,3.0,57.6,https://www.otodom.pl/oferta/rozkladowe-ogrzewanie-miejskie-9800-zl-m2-ID45Ku3.html#dc1fb78b20
2650000.0,13054.0,60475749,Brak danych,5,Brak danych,203.0,https://www.otodom.pl/oferta/luksusowy-nowy-samodzielny-apartament-wroclaw-ID45Kwj.html#dc1fb78b20
576700.0,7900.0,60475755,2,3,1.0,73.0,https://www.otodom.pl/oferta/okolice-trawowej-balkon-cicho-garaz-ID45Kwp.html#dc1fb78b20
310000.0,9394.0,60475658,8,1,7.0,33.0,https://www.otodom.pl/oferta/okolice-ul-litewskiej-kawalerka-33m2-balkon-2006r-ID45KtQ.html#dc1fb78b20
352800.0,9000.0,60475625,5,2,1.0,39.2,https://www.otodom.pl/oferta/mieszkanie-39m2-2-pok-balkon-ok-kamienskiego-ID45Ktj.html#dc1fb78b20
619000.0,10265.0,60475602,3,3,2.0,60.3,https://www.otodom.pl/oferta/wroclaw-psie-pole-60-3m2-super-oferta-ID45KsV.html#dc1fb78b20
588987.0,7504.0,60475600,7,3,4.0,78.49,https://www.otodom.pl/oferta/3-pokoje-popowice-rozkladowe-2009-rok-ID45KsU.html#dc1fb78b20
590000.0,8894.0,60475610,4,3,4.0,66.34,https://www.otodom.pl/oferta/ul-marco-polo-3-miejsca-w-garazu-i-komorka-w-cenie-ID45Kt4.html#dc1fb78b20
259952.0,7700.0,60474398,4,1,3.0,33.76,https://www.otodom.pl/oferta/kawalerka-z-osobna-kuchnia-garderoba-i-balkonem-ID45K9v.html#dc1fb78b20
479000.0,8404.0,60475427,4,2,Brak danych,57.0,https://www.otodom.pl/oferta/podwale-po-remoncie-ID45Kq7.html#dc1fb78b20
529697.0,7760.0,60473884,6,3,2.0,68.26,https://www.otodom.pl/oferta/blisko-centrum-promocja-gotowe-juz-za-2-m-ce-ID45K1e.html#dc1fb78b20
425000.0,9120.0,60475410,10,2,6.0,46.6,https://www.otodom.pl/oferta/2-pokoje-uniwersytet-ekonomoczny-ul-kamienna-ID45KpQ.html#dc1fb78b20
285000.0,9828.0,60475619,6,1,3.0,29.0,https://www.otodom.pl/oferta/olbin-balkon-kawalerka-2019-ID45Ktd.html#dc1fb78b20
399000.0,7603.0,60475591,Brak danych,2,Brak danych,52.48,https://www.otodom.pl/oferta/okolice-zernickiej-piwnica-strych-ID45KsL.html#dc1fb78b20
599000.0,6730.0,60475589,5,3,3.0,89.0,https://www.otodom.pl/oferta/okolice-orzeszkowej-po-remoncie-piwnica-ID45KsJ.html#dc1fb78b20
415719.0,8650.0,60474233,6,2,3.0,48.06,https://www.otodom.pl/oferta/20-min-spacerem-na-rynek-komfortowe-2-pokoje-ID45K6R.html#dc1fb78b20
460237.0,8420.0,60475532,6,3,6.0,54.66,https://www.otodom.pl/oferta/nowy-apartament-55m2-przy-ul-grabiszynskiej-ID45KrO.html#dc1fb78b20
399000.0,8111.0,60475553,4,2,1.0,49.19,https://www.otodom.pl/oferta/kamienskiego-49m2-wroclaw-ID45Ks9.html#dc1fb78b20
426816.0,6840.0,60475505,5,3,Brak danych,62.4,https://www.otodom.pl/oferta/3-pokoje-duzy-balkon-ok-kamienskiego-promocja-ID45Krn.html#dc1fb78b20
279000.0,6065.0,60475515,2,2,Brak danych,46.0,https://www.otodom.pl/oferta/zobacz-w-360-gotowe-park-radwanice-ID45Krx.html#dc1fb78b20
535000.0,10288.0,60475556,5,2,1.0,52.0,https://www.otodom.pl/oferta/krzyki-balkon-piwnica-dwupokojowe-ID45Ksc.html#dc1fb78b20
327474.0,6440.0,60474433,4,2,1.0,50.85,https://www.otodom.pl/oferta/2-pokoje-z-duzym-salonem-sloneczna-ekspozcyja-ID45Ka5.html#dc1fb78b20
645921.0,7050.0,60473973,6,4,Brak danych,91.62,https://www.otodom.pl/oferta/dla-rodziny-az-2-ogrodki-super-cena-7050zl-m2-ID45K2F.html#dc1fb78b20
385000.0,7130.0,60475552,Brak danych,3,Brak danych,54.0,https://www.otodom.pl/oferta/3-pok-rozanka-komorka-piwnica-ID45Ks8.html#dc1fb78b20
470000.0,10643.0,60475567,4,2,2.0,44.16,https://www.otodom.pl/oferta/srodmiescie-olbin-2-pok-remont-parking-ID45Ksn.html#dc1fb78b20
437000.0,9798.0,60475406,10,3,2.0,44.6,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-ul-grabiszynska-ID45KpM.html#dc1fb78b20
420000.0,11647.0,60475408,5,2,4.0,36.06,https://www.otodom.pl/oferta/ul-krakowska-wykonczone-w-pelni-rozkladowe-ID45KpO.html#dc1fb78b20
819000.0,12815.0,60475547,4,3,3.0,63.91,https://www.otodom.pl/oferta/loft-3-pokojowy-centrum-wroclawia-64m2-ID45Ks3.html#dc1fb78b20
379000.0,8098.0,60475459,11,3,8.0,46.8,https://www.otodom.pl/oferta/grabiszyn-piwnica-balkon-trzypokojowe-ID45KqD.html#dc1fb78b20
399000.0,7703.0,60475398,6,2,Brak danych,51.8,https://www.otodom.pl/oferta/okolice-ul-jagiellonczyka-nowe1997-pelen-rozklad-ID45KpE.html#dc1fb78b20
417718.0,5890.0,60474529,4,3,1.0,70.92,https://www.otodom.pl/oferta/3pokoje-z-garderoba-loggia-7m2-tylko-5890zl-m2-ID45KbD.html#dc1fb78b20
498012.0,9400.0,60474790,6,2,5.0,52.98,https://www.otodom.pl/oferta/wysoka-stopa-zwrotu-2-kawalerki-z-balkonami-ID45KfQ.html#dc1fb78b20
630000.0,7875.0,60475484,7,4,7.0,80.0,https://www.otodom.pl/oferta/mieszkanie-80m-srodmiescie-wroclaw-ID45Kr2.html#dc1fb78b20
409000.0,9317.0,60406807,10,3,3.0,43.9,https://www.otodom.pl/oferta/wlasciciel-0-prowizji-lux-pod-klucz-aquapark-ID45szl.html#dc1fb78b20
355000.0,7889.0,60238049,4,2,3.0,45.0,https://www.otodom.pl/oferta/nowe-wykonczone-2-pokojowe-mieszkanie-bez-pcc-ID44KFr.html#dc1fb78b20
475000.0,6276.0,60376584,5,3,Brak danych,75.68,https://www.otodom.pl/oferta/prywatnie-76m-nowe-meble-gotowe-do-wprowadzenia-ID45kHS.html#dc1fb78b20
600000.0,8270.0,60206706,4,3,4.0,72.55,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-w-centrum-obok-dworca-pkp-ID44CwU.html#dc1fb78b20
540000.0,8182.0,60417223,4,3,1.0,66.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-muchobor-wielki-ID45whl.html#dc1fb78b20
1223200.0,12045.0,60474598,5,3,5.0,101.55,https://www.otodom.pl/oferta/apartament-z-dwoma-tarasami-w-sercu-wroclawia-ID45KcK.html#dc1fb78b20
382000.0,9194.0,60475409,10,2,6.0,41.55,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-przy-ul-powstancow-slaskich-ID45KpP.html#dc1fb78b20
480000.0,1.0,60475444,4,2,4.0,480000.0,https://www.otodom.pl/oferta/krzyki-balkon-rozkladowe-ID45Kqo.html#dc1fb78b20
362489.0,10100.0,60475415,Brak danych,1,3.0,35.89,https://www.otodom.pl/oferta/nowa-kawalerka-36m2-z-balkonem-8-min-od-rynku-ID45KpW.html#dc1fb78b20
520000.0,9473.0,60475405,3,3,3.0,54.89,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-na-strzezonym-osiedlu-ID45KpL.html#dc1fb78b20
275000.0,6790.0,60475383,4,2,3.0,40.5,https://www.otodom.pl/oferta/okolice-ul-milosza-od-zaraz-ID45Kpp.html#dc1fb78b20
692370.0,12751.0,60475377,8,3,8.0,54.3,https://www.otodom.pl/oferta/mieszkanie-54-30-m-wroclaw-ID45Kpj.html#dc1fb78b20
530014.0,8550.0,60468709,6,3,Brak danych,61.99,https://www.otodom.pl/oferta/3-pok-duzy-ogrodekgotowe12-20swietna-lokalizacja-ID45IFL.html#7f52bd5e14
460237.0,8420.0,60468785,6,3,6.0,54.66,https://www.otodom.pl/oferta/blisko-centrum3-pokgotowe-12-2020grabiszynek-ID45IGZ.html#7f52bd5e14
447736.84,9230.0,60473907,7,2,1.0,48.51,https://www.otodom.pl/oferta/gotowem2krzykidobra-lokalizacjapelny-rozklad-ID45K1B.html#7f52bd5e14
336518.0,8250.0,60470337,2,2,Brak danych,40.79,https://www.otodom.pl/oferta/gotowe2-pokogrodekmonitoring-parking-dostepne-ID45J61.html#7f52bd5e14
560000.0,8000.0,60475349,4,3,1.0,70.0,https://www.otodom.pl/oferta/mieszkanie-3pok-70mkw-balkon-garaz-piwnica-ID45KoR.html#7f52bd5e14
398500.0,8319.0,60475346,10,3,10.0,47.9,https://www.otodom.pl/oferta/okolice-ul-drukarskiej-3pokoje-balkon-piwnica-ID45KoO.html#7f52bd5e14
364000.0,7000.0,60474162,2,2,Brak danych,52.0,https://www.otodom.pl/oferta/ostatnie-z-ogrodkiem2-pokmpkspokojna-okolica-ID45K5I.html#7f52bd5e14
340228.0,6890.0,60474566,4,2,3.0,49.38,https://www.otodom.pl/oferta/pelny-rozklad2pok-balkongotowe-09-2020fabryczna-ID45Kce.html#7f52bd5e14
431107.0,6890.0,60470459,4,3,4.0,62.57,https://www.otodom.pl/oferta/3-pokojeostatnie-w-tym-etapie-gotowefabryczna-ID45J7Z.html#7f52bd5e14
365000.0,8295.0,60475342,3,2,2.0,44.0,https://www.otodom.pl/oferta/okolice-bulwaru-dedala-balkon-piwnica-ID45KoK.html#7f52bd5e14
607050.0,7100.0,60470402,2,3,Brak danych,85.5,https://www.otodom.pl/oferta/3-pokogrodekpelny-rozklad-lub-4-pokgotowe-ID45J74.html#7f52bd5e14
354893.5,7690.0,60474819,3,2,Brak danych,46.15,https://www.otodom.pl/oferta/taras2-pok7690-za-mkwkrzykigotowe-do-odebrania-ID45Kgj.html#7f52bd5e14
1545000.0,10870.0,60472414,5,4,5.0,142.13,https://www.otodom.pl/oferta/mieszkanie-w-centrum4-pokwidok-na-miasto-gotowe-ID45JDv.html#7f52bd5e14
453104.29,9690.0,60474056,7,2,4.0,46.76,https://www.otodom.pl/oferta/duzy-balkon2-pokkrzykigotowe-juz-05-2020-hit-ID45K40.html#7f52bd5e14
189000.0,4038.0,60468815,4,2,4.0,46.8,https://www.otodom.pl/oferta/2-pok-mieszkanie-pod-wroclawiemolawa-4-038-mkw-ID45IHt.html#7f52bd5e14
479358.0,9900.0,59960621,Brak danych,2,4.0,48.42,https://www.otodom.pl/oferta/apartamenty-halo-apartament-b-4-m4-ID43AuN.html#7f52bd5e14
762687.0,8300.0,60472509,6,3,Brak danych,91.89,https://www.otodom.pl/oferta/3-pokgotowe-latem-2020swietna-lokalizacjataras-ID45JF3.html#7f52bd5e14
423153.0,6790.0,60474528,4,3,1.0,62.32,https://www.otodom.pl/oferta/3-pokslonecznegotowe-na-jesien-2020-r-6790-mkw-ID45KbC.html#7f52bd5e14
467180.0,7000.0,60472337,3,3,Brak danych,66.74,https://www.otodom.pl/oferta/gotowe3-pokpelny-rozkladcicha-okolicaogrodek-ID45JCh.html#7f52bd5e14
536877.0,7190.0,60474664,3,4,1.0,74.67,https://www.otodom.pl/oferta/4-pok-taras-12mkwgotowe-06-2020fabrycznasprawdz-ID45KdO.html#7f52bd5e14
630000.0,8708.0,60475317,4,3,2.0,72.35,https://www.otodom.pl/oferta/3-pokoje-72-35-m2-2017-wysoki-standard-zlotniki-ID45Kol.html#7f52bd5e14
630000.0,8289.0,60475337,2,4,2.0,76.0,https://www.otodom.pl/oferta/4-pok-2poz-sepolno-ID45KoF.html#7f52bd5e14
425000.0,11184.0,60475244,4,2,2.0,38.0,https://www.otodom.pl/oferta/okolice-ul-uniwersyteckiej-38m2-super-oferta-ID45Kna.html#7f52bd5e14
506310.0,10500.0,59960756,6,2,6.0,48.22,https://www.otodom.pl/oferta/apartamenty-halo-apartament-b-6-m4-ID43AvY.html#7f52bd5e14
289744.0,11200.0,59913885,6,1,1.0,25.87,https://www.otodom.pl/oferta/promocja-apartamenty-halo-apartament-b-1-m2-ID43okZ.html#7f52bd5e14
490000.0,8219.0,60475323,3,3,Brak danych,59.62,https://www.otodom.pl/oferta/biskupin-parter-3-pokoje-59-62-mkw-ID45Kor.html#7f52bd5e14
529200.0,7350.0,60475305,2,3,Brak danych,72.0,https://www.otodom.pl/oferta/maslice-komfort-taras-rozklad-2012-ID45Ko9.html#7f52bd5e14
395000.0,10444.0,60475267,5,2,3.0,37.82,https://www.otodom.pl/oferta/2-pok-na-nadodrzu-w-kameralnej-zabudowie-ID45Knx.html#7f52bd5e14
510279.0,7700.0,60472595,4,3,1.0,66.27,https://www.otodom.pl/oferta/3-pok-duza-loggianowe-zernikigotowe-mpk-cisza-ID45JGr.html#7f52bd5e14
588977.0,7690.0,60474759,3,4,3.0,76.59,https://www.otodom.pl/oferta/taras-na-dachu4-pokoje2-balkonyduzy-metraz-ID45Kfl.html#7f52bd5e14
381470.0,10310.0,60475179,7,2,6.0,37.0,https://www.otodom.pl/oferta/okolice-jana-matejki-37m2-super-oferta-ID45Km7.html#7f52bd5e14
417087.0,9900.0,60051238,3,2,1.0,42.13,https://www.otodom.pl/oferta/atrakcyjna-lokalizacja-stylowe-osiedle-ID43Y4m.html#7f52bd5e14
349000.0,7756.0,60410800,3,2,2.0,45.0,https://www.otodom.pl/oferta/rozklad-piwnica-spacer-3d-klucze-w-biurze-ID45tBK.html#7f52bd5e14
455751.0,7900.0,60051235,3,3,Brak danych,57.69,https://www.otodom.pl/oferta/atrakcyjna-lokalizacja-stylowe-osiedle-ID43Y4j.html#7f52bd5e14
475000.0,8482.0,60289875,4,3,3.0,56.0,https://www.otodom.pl/oferta/mieszkanie-56-m-wroclaw-ID44Y9l.html#7f52bd5e14
659000.0,4670.0,60419414,1,5,Brak danych,141.12,https://www.otodom.pl/oferta/ogrod-garaz-miejsce-postojowe-preznet-2000zl-ID45wQG.html#7f52bd5e14
394700.0,7990.0,60030188,4,2,Brak danych,49.4,https://www.otodom.pl/oferta/mieszkanie-49-40-m-wroclaw-ID43SAQ.html#7f52bd5e14
279000.0,7750.0,60261492,4,2,Brak danych,36.0,https://www.otodom.pl/oferta/mieszkanie-36-m-wroclaw-ID44QLy.html#7f52bd5e14
426000.0,10923.0,60270445,4,2,2.0,39.0,https://www.otodom.pl/oferta/mieszkanie-39-m-wroclaw-ID44T5X.html#7f52bd5e14
395000.0,6124.0,59881984,3,4,2.0,64.5,https://www.otodom.pl/oferta/mieszkanie-64-50-m-wroclaw-ID43g2s.html#7f52bd5e14
450000.0,8333.0,60115147,11,3,10.0,54.0,https://www.otodom.pl/oferta/3-pokoje-klima-agd-meble-popowice-ID44eH9.html#7f52bd5e14
595000.0,5272.0,59881985,3,5,Brak danych,112.85,https://www.otodom.pl/oferta/mieszkanie-112-85-m-wroclaw-ID43g2t.html#7f52bd5e14
466560.0,5400.0,58577700,1,3,1.0,86.4,https://www.otodom.pl/oferta/mieszkanie-86-40-m-wroclaw-ID3XMJC.html#7f52bd5e14
379000.0,7580.0,60475153,10,2,1.0,50.0,https://www.otodom.pl/oferta/wroclaw-gadow-maly-50m2-okolice-dziewieckiego-ID45KlH.html#7f52bd5e14
439000.0,8442.0,60229841,4,3,4.0,52.0,https://www.otodom.pl/oferta/taras-klimatyzacja-m-posotojowe-gotowe-ID44Ix3.html#7f52bd5e14
491712.0,9600.0,60051237,3,3,2.0,51.22,https://www.otodom.pl/oferta/atrakcyjna-lokalizacja-stylowe-osiedle-ID43Y4l.html#7f52bd5e14
592814.0,11025.0,60458772,8,2,1.0,53.77,https://www.otodom.pl/oferta/promocja-ceny-taras-67-81mkw-scisle-centrum-ID45G5u.html#7f52bd5e14
492768.0,7200.0,60447186,3,4,3.0,68.44,https://www.otodom.pl/oferta/4pokoje-oporow-wyjatkowa-inwestycja-ID45D4C.html#7f52bd5e14
336525.0,10500.0,60051234,3,2,1.0,32.05,https://www.otodom.pl/oferta/atrakcyjna-lokalizacja-stylowe-osiedle-ID43Y4i.html#7f52bd5e14
450000.0,8789.0,60369566,5,3,1.0,51.2,https://www.otodom.pl/oferta/0-prowizji-gotowe-do-odbioru-3-pokoje-olimpia-por-ID45iSG.html#7f52bd5e14
396270.0,5100.0,58577696,1,4,1.0,77.7,https://www.otodom.pl/oferta/mieszkanie-77-70-m-wroclaw-ID3XMJy.html#7f52bd5e14
324268.0,7400.0,60354529,Brak danych,2,1.0,43.82,https://www.otodom.pl/oferta/akacjowy-zakatek-b3-1-1-10-2a-ID45eY9.html#7f52bd5e14
427000.0,8877.0,60475096,4,2,2.0,48.1,https://www.otodom.pl/oferta/piekne-mieszkanie-na-ul-pieknej-ID45KkM.html#7f52bd5e14
383910.0,10050.0,60371149,Brak danych,2,1.0,38.2,https://www.otodom.pl/oferta/planty-raclawickie-r2-1-1-7-2a-ID45jid.html#7f52bd5e14
329892.0,7400.0,60465852,4,3,4.0,44.58,https://www.otodom.pl/oferta/3pokoje-super-cena-polecam-ID45HWG.html#7f52bd5e14
309870.0,7825.0,60354569,Brak danych,2,3.0,39.6,https://www.otodom.pl/oferta/awipolis-l1-1-3-5-2a-ID45eYN.html#7f52bd5e14
405960.0,9950.0,60371110,Brak danych,2,1.0,40.8,https://www.otodom.pl/oferta/planty-raclawickie-r1-3-1-2-2a-ID45jhA.html#7f52bd5e14
553621.0,6700.0,60354535,Brak danych,4,2.0,82.63,https://www.otodom.pl/oferta/akacjowy-zakatek-b3-1-2-16-4k-ID45eYf.html#7f52bd5e14
621576.0,9700.0,60474899,8,3,3.0,64.08,https://www.otodom.pl/oferta/2xbalkonspacerem-do-rynkugotowewinda-ID45KhB.html#7f52bd5e14
429638.0,7125.0,60474888,4,3,3.0,60.3,https://www.otodom.pl/oferta/krzyki-dobry-standard-fitness-jasna-kuchnia-ID45Khq.html#f9040ec2c6
373900.0,6924.0,60475060,4,3,Brak danych,54.0,https://www.otodom.pl/oferta/ostatnie-mieszkanie-z-tarasem-cena-promocyjna-ID45Kkc.html#7f52bd5e14
313500.0,8809.0,60474987,Brak danych,2,Brak danych,35.59,https://www.otodom.pl/oferta/rynek-15-min-tramwajem-nowe-budownictwo-ID45Kj1.html#7f52bd5e14
520000.0,8966.0,60288863,8,3,7.0,58.0,https://www.otodom.pl/oferta/mieszkanie-plac-grunwaldzki-bez-posrednikow-ID44XT1.html#7f52bd5e14
560000.0,20000.0,60475078,6,1,4.0,28.0,https://www.otodom.pl/oferta/ovo-wroclawa-apartament-typu-studio-na-sprzedaz-ID45Kku.html#7f52bd5e14
568000.0,7329.0,60466963,4,3,3.0,77.5,https://www.otodom.pl/oferta/rozkladowe-3-pokoje-balkon-piwnica-pl-grunwaldzki-ID45IdB.html#7f52bd5e14
385000.0,5932.0,60474864,8,3,5.0,64.9,https://www.otodom.pl/oferta/idealne-dla-inwestorow-mozliwy-podzial-okazja-ID45Kh2.html#f9040ec2c6
474985.0,7175.0,60474892,4,4,4.0,66.2,https://www.otodom.pl/oferta/krzyki4-pok-kameralniecisza-i-spokojbalkon-ID45Khu.html#f9040ec2c6
426049.0,8617.0,60474879,3,2,3.0,49.44,https://www.otodom.pl/oferta/2-pok-tereny-rekreacyjne-bezposrednio-na-grunwald-ID45Khh.html#f9040ec2c6
526332.0,9190.0,60474884,8,3,6.0,57.27,https://www.otodom.pl/oferta/gotowepromenada-odrawindacentrum-ID45Khm.html#f9040ec2c6
368626.0,7450.0,60474852,Brak danych,4,4.0,49.48,https://www.otodom.pl/oferta/jasne-4-pokojowe-w-malym-metrazu-krzyki-ID45KgQ.html#f9040ec2c6
433283.0,9298.0,60474877,3,2,3.0,46.6,https://www.otodom.pl/oferta/2-pok-tuz-przy-rzece-bezposrednio-na-grunwald-ID45Khf.html#f9040ec2c6
499000.0,5283.0,60475090,4,3,2.0,94.46,https://www.otodom.pl/oferta/okolice-parku-staszica-media-miejskie-od-zaraz-ID45KkG.html#7f52bd5e14
342758.0,9239.0,60474883,3,2,3.0,37.1,https://www.otodom.pl/oferta/2-pok-tereny-rekreacyjne-bezposrednio-na-grunwald-ID45Khl.html#f9040ec2c6
392085.0,9785.0,60474824,Brak danych,2,Brak danych,40.07,https://www.otodom.pl/oferta/rynek-1-5-km-nowe-w-historycznej-dzielnicy-ID45Kgo.html#f9040ec2c6
890000.0,11711.0,60475056,6,3,6.0,76.0,https://www.otodom.pl/oferta/blisko-rynek-dwa-balkony-trzypokojowe-ID45Kk8.html#7f52bd5e14
618017.0,9714.0,60474897,8,3,2.0,63.62,https://www.otodom.pl/oferta/stare-miastospacerem-do-rynkugotowe2xbalkon-ID45Khz.html#f9040ec2c6
454545.0,6300.0,60474854,3,4,Brak danych,72.15,https://www.otodom.pl/oferta/gotowe-4-pokoje-mieszkanie-na-oporowie-ID45KgS.html#f9040ec2c6
368000.0,7651.0,60475005,10,3,6.0,48.1,https://www.otodom.pl/oferta/okolice-uniwersytetu-ekonomicznego-winda-ID45Kjj.html#7f52bd5e14
394290.0,6011.0,60475058,1,4,1.0,65.6,https://www.otodom.pl/oferta/kameralne-osiedle-8-m-kw-balkon-od-str-zachodniej-ID45Kka.html#7f52bd5e14
350987.0,9310.0,60474881,3,2,Brak danych,37.7,https://www.otodom.pl/oferta/2-pok-tereny-rekreacyjne-bezposrednio-na-grunwald-ID45Khj.html#f9040ec2c6
294240.0,8000.0,60474850,Brak danych,2,Brak danych,36.78,https://www.otodom.pl/oferta/jasne-2-pokojowe-z-ogrodkiem-krzyki-ID45KgO.html#f9040ec2c6
519148.0,7025.0,60474898,4,4,Brak danych,73.9,https://www.otodom.pl/oferta/krzyki2xlazienkaustawnedwustronnebalkonwinda-ID45KhA.html#7f52bd5e14
389770.0,9507.0,60281340,6,2,2.0,41.0,https://www.otodom.pl/oferta/2-pokoje-nad-kwiaciarnia-nowe-budownictwo-ID44WWG.html#7f52bd5e14
461041.0,9700.0,60474750,7,2,7.0,47.53,https://www.otodom.pl/oferta/krzyki-kawalerka-47-53-m2-z-balkonem-ID45Kfc.html#f9040ec2c6
588240.0,9500.0,60474748,7,3,7.0,61.92,https://www.otodom.pl/oferta/krzyki-ostatnie-pietro-z-balkonem-61-92m2-ID45Kfa.html#f9040ec2c6
279000.0,10731.0,60475085,4,1,2.0,26.0,https://www.otodom.pl/oferta/kawalerka-lux-pl-grunwaldzki-z-wyposazeniem-ID45KkB.html#7f52bd5e14
329568.0,9600.0,60474749,7,2,7.0,34.33,https://www.otodom.pl/oferta/krzyki-kawalerka-ostatnie-pietro-z-balkonem-ID45Kfb.html#f9040ec2c6
349999.0,7292.0,60474589,4,2,3.0,48.0,https://www.otodom.pl/oferta/super-2-pokoje-48m2-balkon-bez-pcc-ID45KcB.html#f9040ec2c6
332780.0,7000.0,59272133,2,3,Brak danych,47.54,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-z-duzym-ogrodem-zielone-miasto-ID40Ho9.html#f9040ec2c6
252432.0,7200.0,59272116,2,2,1.0,35.06,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-z-balkonem-zielone-miasto-ID40HnS.html#f9040ec2c6
375000.0,7500.0,60173897,3,2,1.0,50.0,https://www.otodom.pl/oferta/2-pokoje-osobna-garderoba-garaz-kom-lokatorska-ID44tYJ.html#f9040ec2c6
420000.0,9130.0,60474583,11,3,Brak danych,46.0,https://www.otodom.pl/oferta/3-pokoje-10-minut-pieszo-do-rynku-ID45Kcw.html#f9040ec2c6
599990.0,8213.0,60185596,Brak danych,3,Brak danych,73.05,https://www.otodom.pl/oferta/mieszkanie-psie-pole-73m2-ogrodek-m-parkingowe-ID44x1q.html#f9040ec2c6
357911.0,7100.0,60474385,4,2,3.0,50.41,https://www.otodom.pl/oferta/przestronne-dwupokojowe-mieszkanie-oddzielna-kuchn-ID45K9j.html#f9040ec2c6
580000.0,7380.0,60440155,4,3,3.0,78.59,https://www.otodom.pl/oferta/piekne-3-pokojowe-mieszkanie-w-kamienicy-ID45Bfd.html#f9040ec2c6
280000.0,8235.0,60474667,10,2,2.0,34.0,https://www.otodom.pl/oferta/ladne-mieszkanie-na-popowicach-ID45KdR.html#f9040ec2c6
460980.0,6500.0,60474357,4,3,Brak danych,70.92,https://www.otodom.pl/oferta/przestronne-3pokojowe-mieszkanie-2-ogrodki-6500zlm-ID45K8R.html#f9040ec2c6
349900.0,7776.0,60291194,4,2,1.0,45.0,https://www.otodom.pl/oferta/wroclaw-mieszkanie-2-pokoje-zelazna-po-remoncie-ID44YuC.html#f9040ec2c6
469000.0,9684.0,60359257,4,3,1.0,48.43,https://www.otodom.pl/oferta/bezposrednio-nowe-gotowe-2-lub-3-pokoje-di-trevi-ID45gcp.html#f9040ec2c6
630000.0,8289.0,60426640,2,4,2.0,76.0,https://www.otodom.pl/oferta/wroclaw-sepolno-ID45xJe.html#f9040ec2c6
385000.0,7404.0,60474345,4,2,Brak danych,52.0,https://www.otodom.pl/oferta/nadodrze-52m2-w-kamienicy-ID45K8F.html#f9040ec2c6
599885.0,6500.0,60474208,2,4,2.0,92.29,https://www.otodom.pl/oferta/zlotniki-ogrod-tramwaj-ID45K6s.html#f9040ec2c6
830000.0,11528.0,60474262,4,3,3.0,72.0,https://www.otodom.pl/oferta/rynek-apartament-3-pokojowy-piekna-kamienica-ID45K7k.html#f9040ec2c6
769000.0,6687.0,60270331,2,3,Brak danych,115.0,https://www.otodom.pl/oferta/3-pok-jadalnia-2-lazienki-balkon-piwnica-parking-ID44T47.html#f9040ec2c6
635000.0,4885.0,60474612,1,3,Brak danych,130.0,https://www.otodom.pl/oferta/blizniak-okolice-wroclawia-ID45KcY.html#f9040ec2c6
375550.0,7250.0,60354579,Brak danych,3,1.0,51.8,https://www.otodom.pl/oferta/awipolis-l1-2-1-6-3a-ID45eYX.html#7f52bd5e14
